timestamp,month,day,year,time,age,mar,sex,chi,cou,urb,edu,med,wor,sec,occ,foc,hom,iin,hin,srh,dan,gov,hyg,cre,int,anc,sto,chr,cov,n,sur1,sur2,sur3,sur4,sur5,sur6,sur7,sur8,sur9,sur10,sur11,sur12,sur13,sur14,sur15,sur16,sur17,sur18,sur19,sur20,sur21,sur22,sur23,sur24,sur25,sur26,sur27,sur28,sur29,sur30
5/17/2020 18:49:41,5,17,2020,18:49:41,35,Single,Female,I have no children.,İSTANBUL,Urban,Two-year degree or equivalent,Two-year degree or equivalent,Full-time employee,Health,"Technicians, and auxiliary professional groups (Science, Engineering, Business and Management Assistant Specialist, Health and Legal Specialists, etc)","Craftsmen and related workers (Construction and Related Workers, Metal, Machinery and Related Trade Workers, Handicrafts and Printing Workers, Electrical and Electronic Trade Workers, etc)",No,1500 - 3000,3000 - 6000,Good,I don't know; I'm uncertain,I don't know; I'm uncertain,Increased a lot,Same,Increased,Yes,Yes,Yes,No,No,Moderate,Low,None,None,Low,None,Low,Low,Low,Low,High,None,None,None,None,Low,None,None,None,Low,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Moderately,A little,Quite a bit,A little,Very slightly or not at all,Very slightly or not at all
5/17/2020 18:50:11,5,17,2020,18:50:11,64,Married,Female,I am pregnant.,SAKARYA,Rural,"Postgraduate Education (Master's, Doctorate)","Postgraduate Education (Master's, Doctorate)",Full-time employee,Industry,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)","Technicians, and auxiliary professional groups (Science, Engineering, Business and Management Assistant Specialist, Health and Legal Specialists, etc)",Partially,24000 and above,24000 and above,Very good,I definitely think so,I don't know; I'm uncertain,Decreased,Decreased,Decreased,No,No,No,No,No,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,A little,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,A little,Moderately,A little
5/17/2020 18:57:48,5,17,2020,18:57:48,56,Married,Female,I have a child/children aged 19 and over.,İSTANBUL,Urban,"Postgraduate Education (Master's, Doctorate)",Primary school,Full-time employee,Education,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)","Technicians, and auxiliary professional groups (Science, Engineering, Business and Management Assistant Specialist, Health and Legal Specialists, etc)",Yes,1500 - 3000,1500 - 3000,Good,"Yes, I think",I definitely think so,Increased,Decreased,Increased,Yes,No,Yes,No,Yes,Moderate,Low,Low,Low,Low,Low,Moderate,Low,Moderate,Low,Low,Low,Low,Low,Low,Low,Moderate,Low,Low,Low,A little,Moderately,A little,Moderately,A little,A little,Moderately,A little,Very slightly or not at all,Moderately
5/17/2020 18:59:43,5,17,2020,18:59:43,51,Single,Female,I have no children.,ANKARA,Urban,"Postgraduate Education (Master's, Doctorate)",Primary school,Full-time employee,Education,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)","Staff working in office services (Clerks, Customer Service Officers, Digital and Material Registrars, etc)",Yes,6000 - 12000,6000 - 12000,Good,I definitely think so,"Yes, I think",Increased a lot,Increased,Same,Yes,No,No,No,No,Low,Moderate,Low,None,Low,Moderate,Low,Low,Low,Moderate,Low,Low,None,None,Low,Low,Low,None,None,Low,Quite a bit,A little,Quite a bit,Quite a bit,Moderately,Quite a bit,Quite a bit,Quite a bit,Moderately,Quite a bit
5/17/2020 19:04:41,5,17,2020,19:04:41,25,Single,Man,I have no children.,İSTANBUL,Urban,Two-year degree or equivalent,Graduate,Full-time employee,Other,"Technicians, and auxiliary professional groups (Science, Engineering, Business and Management Assistant Specialist, Health and Legal Specialists, etc)","Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)",Yes,3000 - 6000,3000 - 6000,Very good,I definitely think so,"Yes, I think",Increased,Decreased,Decreased a lot,Yes,Yes,No,No,Yes,Low,High,Moderate,Moderate,Low,Low,Low,Moderate,None,Low,Low,Low,Low,Low,Low,None,None,None,Low,Low,A little,Moderately,Moderately,Moderately,Quite a bit,Quite a bit,A little,Moderately,A little,Moderately
5/17/2020 19:05:40,5,17,2020,19:05:40,28,Single,Female,I have no children.,İSTANBUL,Urban,Graduate,Two-year degree or equivalent,Unemployed,Other,"Craftsmen and related workers (Construction and Related Workers, Metal, Machinery and Related Trade Workers, Handicrafts and Printing Workers, Electrical and Electronic Trade Workers, etc)","Executives (Senior Officials and Legislators, Administrative and Commercial Executives, etc)",Partially,3000 - 6000,6000 - 12000,Good,"Yes, I think",I definitely don't think so,Increased,Same,Increased a lot,Yes,Yes,No,No,No,None,Low,High,Low,None,Low,Low,Low,Low,Low,Low,Low,None,Low,None,Low,Low,None,None,None,Extremely,Quite a bit,Extremely,Quite a bit,Very slightly or not at all,Extremely,Extremely,Extremely,Quite a bit,Extremely
5/17/2020 19:07:50,5,17,2020,19:07:50,34,Single,Man,I have no children.,İSTANBUL,Urban,Graduate,Graduate,Full-time employee,Construction,"Executives (Senior Officials and Legislators, Administrative and Commercial Executives, etc)","Executives (Senior Officials and Legislators, Administrative and Commercial Executives, etc)",No,3000 - 6000,3000 - 6000,Very good,I definitely think so,I don't know; I'm uncertain,Increased,Same,Same,Yes,No,No,No,Yes,Moderate,Moderate,None,None,Low,Low,Moderate,Low,Moderate,Low,Moderate,None,None,None,Moderate,Moderate,None,None,Moderate,Moderate,Quite a bit,A little,Moderately,Moderately,A little,Moderately,Quite a bit,Quite a bit,A little,Quite a bit
5/17/2020 19:11:51,5,17,2020,19:11:51,20,Single,Female,I have no children.,İSTANBUL,Urban,"Postgraduate Education (Master's, Doctorate)","Postgraduate Education (Master's, Doctorate)",Unemployed,Education,,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)",Partially,1500 - 3000,1500 - 3000,Very good,I definitely think so,I definitely think so,Decreased a lot,Decreased a lot,Decreased a lot,Yes,Yes,Yes,Yes,No,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,A little,Very slightly or not at all
5/17/2020 19:12:49,5,17,2020,19:12:49,23,Single,Female,I have no children.,İSTANBUL,Urban,Two-year degree or equivalent,Two-year degree or equivalent,Full-time employee,Industry,"Staff working in office services (Clerks, Customer Service Officers, Digital and Material Registrars, etc)","Non-qualified occupations (Cleaners and Helpers, Agricultural, Forestry and Fisheries Workers, Mining, Construction, Manufacturing and Transport Workers, Food Preparation Assistants, etc)",Partially,3000 - 6000,3000 - 6000,Good,"Yes, I think","Yes, I think",Same,Same,Increased,Yes,No,Yes,No,Yes,Moderate,Low,None,None,Low,Low,Moderate,Low,Low,Low,Moderate,Low,Low,Low,Low,Low,Low,Low,Low,Low,A little,Moderately,Moderately,Moderately,Moderately,A little,A little,A little,Moderately,A little
5/17/2020 19:16:44,5,17,2020,19:16:44,20,Single,Female,I have no children.,İSTANBUL,Urban,Two-year degree or equivalent,Middle School,Student,Other,,"Craftsmen and related workers (Construction and Related Workers, Metal, Machinery and Related Trade Workers, Handicrafts and Printing Workers, Electrical and Electronic Trade Workers, etc)",No,1500 - 3000,6000 - 12000,Very bad,I definitely think so,I definitely don't think so,Increased,Increased,Increased,Yes,Yes,Yes,Yes,No,Low,None,Low,None,None,Low,Moderate,Low,High,None,Moderate,Low,Low,Low,None,Low,Low,Low,None,None,Extremely,Extremely,Extremely,Extremely,Extremely,Extremely,Extremely,Extremely,Extremely,Quite a bit
5/17/2020 19:17:07,5,17,2020,19:17:07,23,Single,Man,I have no children.,İSTANBUL,Urban,Two-year degree or equivalent,High school,Full-time employee,Industry,"Non-qualified occupations (Cleaners and Helpers, Agricultural, Forestry and Fisheries Workers, Mining, Construction, Manufacturing and Transport Workers, Food Preparation Assistants, etc)","Non-qualified occupations (Cleaners and Helpers, Agricultural, Forestry and Fisheries Workers, Mining, Construction, Manufacturing and Transport Workers, Food Preparation Assistants, etc)",Partially,1500 - 3000,3000 - 6000,Good,I definitely think so,I definitely think so,Increased a lot,Increased a lot,Increased a lot,Yes,No,No,No,Yes,High,Moderate,Low,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Moderate,Moderate,Moderate,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately
5/17/2020 19:18:21,5,17,2020,19:18:21,25,Single,Female,I have no children.,İSTANBUL,Urban,Two-year degree or equivalent,High school,On unpaid leave after the Covid-19 crisis,Industry,"Technicians, and auxiliary professional groups (Science, Engineering, Business and Management Assistant Specialist, Health and Legal Specialists, etc)","Craftsmen and related workers (Construction and Related Workers, Metal, Machinery and Related Trade Workers, Handicrafts and Printing Workers, Electrical and Electronic Trade Workers, etc)",No,1500 - 3000,1500 - 3000,Neither good nor bad,I definitely think so,I don't know; I'm uncertain,Increased a lot,Decreased a lot,Increased,Yes,No,Yes,No,No,Moderate,None,Moderate,None,Moderate,Moderate,None,Low,Moderate,Low,High,Moderate,Moderate,Moderate,High,High,High,None,Low,Moderate,A little,Moderately,Moderately,Moderately,A little,Quite a bit,Extremely,Very slightly or not at all,Moderately,Very slightly or not at all
5/17/2020 19:45:11,5,17,2020,19:45:11,28,Single,Female,I have no children.,İSTANBUL,Urban,Graduate,Two-year degree or equivalent,Unemployed,Other,"Craftsmen and related workers (Construction and Related Workers, Metal, Machinery and Related Trade Workers, Handicrafts and Printing Workers, Electrical and Electronic Trade Workers, etc)","Executives (Senior Officials and Legislators, Administrative and Commercial Executives, etc)",Partially,3000 - 6000,6000 - 12000,Good,"Yes, I think",I definitely don't think so,Increased,Same,Increased a lot,Yes,Yes,No,No,No,None,Low,High,Low,None,Low,Low,Low,Low,Low,Low,Low,None,Low,None,Low,Low,None,None,None,Extremely,Quite a bit,Extremely,Quite a bit,Very slightly or not at all,Extremely,Extremely,Extremely,Quite a bit,Extremely
5/17/2020 20:02:00,5,17,2020,20:02:00,38,Married,Man,I have a child/children in the 2-6 age range.,İSTANBUL,Urban,Graduate,None,Full-time employee,Education,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)","Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)",Yes,3000 - 6000,3000 - 6000,Very good,I don't know; I'm uncertain,I definitely think so,Increased,Increased,Same,Yes,Yes,No,No,No,Low,Moderate,None,Low,Moderate,Low,Low,Moderate,Low,Moderate,Moderate,None,None,None,Moderate,Moderate,None,None,Moderate,High,Quite a bit,A little,Moderately,Moderately,Moderately,A little,Quite a bit,Quite a bit,A little,Quite a bit
5/17/2020 20:04:41,5,17,2020,20:04:41,28,Single,Female,I have no children.,İSTANBUL,Urban,Graduate,Two-year degree or equivalent,Unemployed,Other,"Craftsmen and related workers (Construction and Related Workers, Metal, Machinery and Related Trade Workers, Handicrafts and Printing Workers, Electrical and Electronic Trade Workers, etc)","Executives (Senior Officials and Legislators, Administrative and Commercial Executives, etc)",Partially,3000 - 6000,6000 - 12000,Good,"Yes, I think",I definitely don't think so,Increased,Same,Increased a lot,Yes,Yes,No,No,No,None,Low,High,Low,None,Low,Low,Low,Low,Low,Low,Low,None,Low,None,Low,Low,None,None,None,Extremely,Quite a bit,Extremely,Quite a bit,Very slightly or not at all,Extremely,Extremely,Extremely,Quite a bit,Extremely
5/17/2020 20:25:47,5,17,2020,20:25:47,21,Single,Man,I have no children.,İSTANBUL,Urban,Two-year degree or equivalent,Two-year degree or equivalent,Part-time employee,Service,"Service and sales staff (Personal Service Worker, Sales and Personal Care Worker, Protection Services Worker, etc)","Non-qualified occupations (Cleaners and Helpers, Agricultural, Forestry and Fisheries Workers, Mining, Construction, Manufacturing and Transport Workers, Food Preparation Assistants, etc)",No,1500 - 3000,3000 - 6000,Kötü,"Yes, I think","Yes, I think",Increased a lot,Same,Same,Yes,No,Yes,No,Yes,Low,Low,High,Low,None,High,High,None,High,None,Low,High,High,High,None,None,High,Low,None,None,A little,Moderately,A little,Moderately,Quite a bit,Quite a bit,Moderately,A little,Moderately,Quite a bit
5/17/2020 20:50:23,5,17,2020,20:50:23,21,Single,Female,I have no children.,KOCAELİ,Urban,Two-year degree or equivalent,High school,Student,Health,"Technicians, and auxiliary professional groups (Science, Engineering, Business and Management Assistant Specialist, Health and Legal Specialists, etc)","Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)",No,3000 - 6000,3000 - 6000,Neither good nor bad,I definitely think so,I definitely don't think so,Same,Same,Same,No,No,No,No,No,None,None,High,None,Low,High,High,None,High,None,High,High,High,High,None,None,High,High,None,None,Very slightly or not at all,Very slightly or not at all,Moderately,Very slightly or not at all,Extremely,Extremely,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all
5/17/2020 20:57:08,5,17,2020,20:57:08,28,Single,Female,I have no children.,İSTANBUL,Urban,Graduate,Two-year degree or equivalent,Unemployed,Other,"Craftsmen and related workers (Construction and Related Workers, Metal, Machinery and Related Trade Workers, Handicrafts and Printing Workers, Electrical and Electronic Trade Workers, etc)","Executives (Senior Officials and Legislators, Administrative and Commercial Executives, etc)",Partially,3000 - 6000,6000 - 12000,Good,"Yes, I think",I definitely don't think so,Increased,Same,Increased a lot,Yes,Yes,No,No,No,None,Low,High,Low,None,Low,Low,Low,Low,Low,Low,Low,None,Low,None,Low,Low,None,None,None,Extremely,Quite a bit,Extremely,Quite a bit,Very slightly or not at all,Extremely,Extremely,Extremely,Quite a bit,Extremely
5/17/2020 21:10:49,5,17,2020,21:10:49,28,Single,Female,I have no children.,İSTANBUL,Urban,Graduate,Two-year degree or equivalent,Unemployed,Other,"Craftsmen and related workers (Construction and Related Workers, Metal, Machinery and Related Trade Workers, Handicrafts and Printing Workers, Electrical and Electronic Trade Workers, etc)","Executives (Senior Officials and Legislators, Administrative and Commercial Executives, etc)",Partially,3000 - 6000,6000 - 12000,Good,"Yes, I think",I definitely don't think so,Increased,Same,Increased a lot,Yes,Yes,No,No,No,None,Low,High,Low,None,Low,Low,Low,Low,Low,Low,Low,None,Low,None,Low,Low,None,None,None,Extremely,Quite a bit,Extremely,Quite a bit,Very slightly or not at all,Extremely,Extremely,Extremely,Quite a bit,Extremely
